LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID00035438,51,107746,200497,481,49,2,4.79,36,0.9,High School,Full-time,Divorced,No,Yes,Business,No,0
LID00035439,18,107583,130297,420,26,1,2.87,48,0.15,Master's,Full-time,Married,Yes,Yes,Home,No,0
LID00035440,65,56232,212313,745,16,2,2.43,36,0.45,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
LID00035441,42,95097,206172,475,70,1,10.5,12,0.46,PhD,Self-employed,Married,Yes,Yes,Auto,No,0
LID00035442,38,106494,43201,340,97,4,13.59,60,0.29,High School,Unemployed,Married,No,No,Auto,No,0
LID00035443,51,22050,23263,814,25,2,14.08,12,0.51,High School,Full-time,Married,Yes,No,Home,No,0
LID00035444,43,106474,125378,534,109,4,3.06,12,0.63,Bachelor's,Full-time,Single,No,No,Business,Yes,0
LID00035445,53,19959,91671,819,118,4,10.26,12,0.8,High School,Full-time,Single,Yes,Yes,Education,No,0
LID00035446,52,113263,161541,827,61,1,23.42,48,0.79,Bachelor's,Self-employed,Single,No,No,Home,No,0
LID00035447,40,83421,229990,421,91,1,14.76,48,0.78,Master's,Full-time,Married,Yes,No,Other,No,0
LID00035448,34,60393,124355,642,27,1,10.25,24,0.64,Master's,Part-time,Married,No,Yes,Business,No,0
LID00035449,64,54288,65610,444,111,2,3.37,48,0.37,PhD,Full-time,Single,No,No,Other,Yes,0
LID00035450,59,102727,67352,840,38,2,11.43,24,0.21,Master's,Full-time,Single,No,Yes,Other,Yes,0
LID00035451,29,71588,11432,529,46,2,5.62,48,0.41,High School,Full-time,Divorced,No,No,Home,Yes,0
LID00035452,61,26894,111354,647,115,3,7.75,60,0.29,High School,Full-time,Single,No,No,Home,No,0
LID00035453,37,54065,148814,373,5,3,24.25,36,0.84,High School,Full-time,Single,Yes,Yes,Other,Yes,1
LID00035454,56,110239,217583,304,109,4,10.64,36,0.75,High School,Part-time,Single,Yes,No,Education,Yes,0
LID00035455,44,117681,94749,713,113,4,24.4,36,0.51,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
LID00035456,59,78344,36494,658,119,3,5.81,12,0.25,High School,Self-employed,Single,Yes,Yes,Home,No,0
LID00035457,54,24613,108264,606,79,1,14.25,36,0.18,High School,Self-employed,Single,No,No,Home,No,0
LID00035458,37,92045,226836,722,52,2,19.07,36,0.63,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0
LID00035459,69,90688,113253,837,23,4,21.5,12,0.79,Bachelor's,Full-time,Single,No,Yes,Education,No,0
LID00035460,28,94503,201361,425,23,1,23.43,12,0.88,High School,Part-time,Single,Yes,No,Auto,Yes,1
LID00035461,45,120767,46613,779,19,4,21.36,36,0.55,Bachelor's,Full-time,Single,No,No,Auto,No,0
LID00035462,19,62578,133070,382,18,3,20.78,12,0.66,High School,Full-time,Married,Yes,No,Business,Yes,0
LID00035463,41,139899,154662,314,9,1,23.73,12,0.43,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
LID00035464,33,110516,28299,341,90,2,9.04,48,0.66,Bachelor's,Full-time,Single,Yes,No,Home,Yes,0
LID00035465,29,137064,130805,446,56,4,7.8,36,0.33,High School,Self-employed,Single,No,No,Home,Yes,0
LID00035466,33,55017,203191,765,79,1,7.08,12,0.58,PhD,Unemployed,Married,Yes,No,Education,No,0
LID00035467,53,63527,62406,758,36,3,21.03,12,0.25,High School,Part-time,Single,Yes,No,Business,No,0
LID00035468,19,41987,16881,408,11,4,14.51,60,0.86,Bachelor's,Full-time,Single,No,Yes,Home,No,0
LID00035469,42,143294,116231,305,56,4,2.24,36,0.27,High School,Unemployed,Married,Yes,No,Auto,No,0
LID00035470,46,103042,50827,518,82,3,24.89,36,0.58,Bachelor's,Full-time,Married,No,No,Other,Yes,0
LID00035471,45,38120,197718,619,102,4,20.31,24,0.56,High School,Self-employed,Single,Yes,Yes,Business,No,0
LID00035472,27,19951,214464,723,21,3,3.0,60,0.79,Master's,Full-time,Divorced,No,Yes,Auto,Yes,1
LID00035473,62,88183,122794,389,81,3,3.72,36,0.69,PhD,Full-time,Single,No,Yes,Auto,Yes,0
LID00035474,40,94362,191721,678,32,1,3.67,24,0.19,High School,Self-employed,Married,No,No,Home,No,0
LID00035475,49,79738,129045,462,106,1,16.2,12,0.46,Master's,Full-time,Married,No,No,Business,Yes,0
LID00035476,48,53168,155092,715,28,2,15.87,60,0.72,Bachelor's,Full-time,Married,No,No,Home,Yes,0
LID00035477,36,149868,98079,629,104,1,13.31,24,0.29,Master's,Unemployed,Divorced,Yes,No,Other,No,0
LID00035478,32,120878,65438,485,30,1,10.59,24,0.29,PhD,Full-time,Married,Yes,No,Education,No,0
LID00035479,50,71894,17665,834,92,2,3.49,12,0.75,High School,Full-time,Married,Yes,Yes,Education,No,0
LID00035480,34,107896,186684,737,35,3,15.95,48,0.69,High School,Full-time,Married,No,No,Home,No,0
LID00035481,69,57871,153594,380,1,1,11.18,36,0.21,PhD,Full-time,Divorced,No,No,Auto,No,0
LID00035482,53,29770,152151,782,74,4,24.61,36,0.43,High School,Part-time,Single,Yes,Yes,Education,No,0
LID00035483,37,30607,175522,629,62,3,23.53,24,0.13,PhD,Full-time,Married,Yes,No,Education,No,0
LID00035484,26,126913,176105,460,107,2,19.38,60,0.85,Master's,Full-time,Single,No,No,Other,No,0
LID00035485,55,54016,96645,405,59,1,9.24,60,0.85,Master's,Part-time,Married,No,No,Education,No,0
LID00035486,20,109266,91484,576,75,2,18.84,12,0.82,Bachelor's,Part-time,Married,No,No,Other,No,0
LID00035487,19,56561,244367,358,25,1,20.74,48,0.65,High School,Full-time,Single,No,No,Home,No,1
LID00035488,35,58058,212520,456,111,2,3.83,60,0.76,Master's,Full-time,Single,Yes,No,Other,No,0
LID00035489,40,80495,229219,551,6,4,11.85,12,0.4,High School,Full-time,Divorced,No,No,Business,No,0
LID00035490,36,57688,248802,785,94,4,21.61,60,0.78,High School,Full-time,Single,Yes,No,Other,No,0
LID00035491,24,63247,141976,527,51,4,9.16,12,0.77,High School,Self-employed,Married,Yes,Yes,Other,No,0
LID00035492,52,148995,155457,436,6,1,12.74,60,0.75,High School,Full-time,Married,No,Yes,Auto,No,0
LID00035493,67,114774,118771,473,72,1,16.68,48,0.6,Master's,Self-employed,Single,Yes,Yes,Business,No,0
LID00035494,37,25391,234437,520,19,4,16.26,24,0.3,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,1
LID00035495,37,135537,229333,338,50,1,2.65,24,0.82,High School,Full-time,Married,Yes,No,Education,No,0
LID00035496,36,22006,147621,514,71,4,5.9,12,0.18,High School,Full-time,Single,Yes,Yes,Other,Yes,0
LID00035497,58,90689,209536,383,39,2,5.77,24,0.56,Master's,Self-employed,Single,No,Yes,Business,No,0
LID00035498,33,90476,176053,568,107,2,14.4,36,0.14,High School,Full-time,Single,No,No,Business,Yes,0
LID00035499,55,72718,171013,494,10,3,16.65,48,0.62,High School,Self-employed,Single,No,No,Business,No,0
LID00035500,38,83948,212248,323,24,2,17.12,48,0.5,High School,Full-time,Married,Yes,Yes,Auto,No,1
LID00035501,46,143612,169837,688,66,2,2.03,24,0.13,Bachelor's,Part-time,Single,No,Yes,Education,Yes,0
LID00035502,61,104809,87744,794,83,1,18.22,48,0.39,Bachelor's,Part-time,Single,No,No,Education,Yes,0
LID00035503,55,122205,52749,360,17,1,20.29,36,0.72,Master's,Part-time,Married,No,No,Auto,No,1
LID00035504,62,29108,102463,554,105,4,9.98,24,0.61,High School,Part-time,Single,No,No,Education,No,0
LID00035505,41,109445,147296,527,4,3,14.55,36,0.5,High School,Unemployed,Single,No,No,Education,No,0
LID00035506,54,134547,163277,613,79,1,23.64,60,0.13,Bachelor's,Unemployed,Single,No,Yes,Other,No,0
LID00035507,46,103607,169195,666,27,2,20.2,36,0.59,Bachelor's,Full-time,Single,No,No,Business,Yes,0
LID00035508,48,50311,35310,329,76,4,10.77,12,0.59,High School,Unemployed,Single,No,No,Education,No,0
LID00035509,62,113484,110827,468,53,2,23.62,24,0.72,Bachelor's,Part-time,Single,No,No,Auto,No,0
LID00035510,69,25549,79673,563,59,2,4.71,36,0.55,High School,Full-time,Single,Yes,Yes,Education,Yes,0
LID00035511,56,33811,120778,698,7,2,8.27,48,0.48,High School,Full-time,Single,Yes,Yes,Auto,No,0
LID00035512,29,103051,182314,518,8,3,24.03,12,0.86,Bachelor's,Full-time,Single,No,No,Education,No,1
LID00035513,47,120138,183798,543,39,3,3.58,60,0.24,Bachelor's,Unemployed,Single,Yes,No,Other,No,0
LID00035514,21,54371,50816,386,34,1,12.91,24,0.33,Master's,Part-time,Married,No,No,Home,Yes,0
LID00035515,47,69448,179482,406,42,1,16.6,12,0.37,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,0
LID00035516,22,105581,66770,414,94,2,19.29,60,0.21,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID00035517,33,28017,86550,539,73,1,21.39,24,0.21,Bachelor's,Full-time,Single,No,No,Education,No,0
LID00035518,44,87682,99500,683,57,4,18.1,48,0.8,High School,Self-employed,Divorced,No,No,Auto,No,0
LID00035519,21,131491,246759,620,82,2,22.67,24,0.54,High School,Full-time,Single,No,No,Home,No,0
LID00035520,25,136317,193854,843,101,4,3.33,60,0.55,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
LID00035521,65,80283,122589,354,93,4,7.27,24,0.84,High School,Part-time,Married,Yes,Yes,Home,Yes,0
LID00035522,25,130657,243662,818,92,2,23.72,36,0.35,Master's,Part-time,Divorced,No,No,Auto,Yes,0
LID00035523,34,73611,246024,533,5,1,24.96,36,0.36,Bachelor's,Self-employed,Married,No,No,Home,No,0
LID00035524,63,101142,192743,694,115,4,21.71,36,0.82,PhD,Self-employed,Married,No,No,Home,No,0
LID00035525,61,124881,173245,524,98,4,23.39,60,0.71,High School,Full-time,Single,No,No,Home,Yes,0
LID00035526,20,64814,246492,637,1,3,16.14,48,0.26,High School,Full-time,Married,No,No,Auto,No,0
LID00035527,44,135660,93225,747,79,3,19.26,36,0.76,Bachelor's,Full-time,Married,Yes,Yes,Education,No,0
LID00035528,69,56768,92270,478,115,2,2.15,60,0.75,High School,Full-time,Married,No,No,Home,Yes,0
LID00035529,51,67684,129659,405,95,2,12.76,60,0.74,Bachelor's,Full-time,Single,No,No,Education,No,0
LID00035530,62,30672,233679,591,103,4,12.0,12,0.12,High School,Full-time,Divorced,No,No,Auto,No,0
LID00035531,38,71245,111906,761,71,1,19.92,12,0.13,High School,Full-time,Married,No,No,Auto,No,0
LID00035532,60,81613,83122,399,70,1,7.25,24,0.26,High School,Full-time,Divorced,Yes,No,Home,No,0
LID00035533,41,24754,124894,344,73,2,18.81,60,0.85,Master's,Self-employed,Divorced,No,No,Home,Yes,1
LID00035534,61,60575,11543,579,114,4,14.1,60,0.52,High School,Full-time,Single,Yes,Yes,Home,No,0
LID00035535,67,89211,45316,722,89,1,23.88,36,0.43,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,0
LID00035536,58,30861,54662,628,101,2,3.64,60,0.36,Master's,Full-time,Married,No,Yes,Other,Yes,0
LID00035537,46,136207,200277,806,89,1,13.99,36,0.86,PhD,Full-time,Single,Yes,No,Other,No,0
LID00035538,56,109917,195322,459,65,2,11.2,48,0.38,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
LID00035539,23,28388,121219,427,70,2,9.48,60,0.45,High School,Part-time,Married,Yes,No,Home,No,0
LID00035540,31,62955,177568,594,86,2,14.24,36,0.13,High School,Full-time,Single,No,No,Business,No,0
LID00035541,67,46926,32204,705,2,3,17.73,36,0.45,Master's,Unemployed,Married,No,No,Auto,No,0
LID00035542,31,63831,15754,564,24,3,24.9,48,0.32,Master's,Full-time,Divorced,No,No,Home,Yes,0
LID00035543,54,114994,144971,758,104,1,14.86,36,0.34,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
LID00035544,69,139402,127058,844,79,3,22.89,36,0.74,High School,Full-time,Single,No,No,Auto,No,0
LID00035545,41,96217,111055,544,29,2,23.88,60,0.35,High School,Self-employed,Married,No,No,Auto,Yes,0
LID00035546,30,50051,44354,586,25,3,5.71,12,0.59,Bachelor's,Part-time,Divorced,No,Yes,Other,Yes,0
LID00035547,18,64440,226024,655,31,2,11.01,36,0.22,High School,Unemployed,Married,No,Yes,Education,No,0
LID00035548,29,109598,228420,335,1,1,9.89,60,0.87,Bachelor's,Full-time,Single,Yes,No,Other,No,1
LID00035549,68,107892,131293,412,40,2,9.55,12,0.41,High School,Unemployed,Single,No,No,Business,Yes,0
LID00035550,59,18468,103062,813,117,3,3.78,48,0.86,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
LID00035551,41,93895,192196,365,71,1,15.48,60,0.77,Bachelor's,Full-time,Single,No,No,Education,No,0
LID00035552,54,20183,80147,661,74,1,20.25,12,0.32,Bachelor's,Full-time,Divorced,No,No,Education,No,0
LID00035553,37,94517,241094,764,114,3,22.25,36,0.45,High School,Part-time,Married,No,Yes,Other,No,0
LID00035554,23,47457,212767,824,51,4,17.93,24,0.7,Bachelor's,Self-employed,Married,No,No,Education,No,0
LID00035555,29,59050,188878,322,63,4,12.91,48,0.37,High School,Full-time,Single,No,Yes,Business,No,0
LID00035556,38,139628,173471,335,52,2,24.33,12,0.89,High School,Part-time,Divorced,No,No,Auto,Yes,1
LID00035557,20,47985,102869,744,2,3,8.96,48,0.89,PhD,Full-time,Married,No,Yes,Other,No,0
LID00035558,44,53454,107333,718,109,2,12.82,24,0.22,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0
LID00035559,63,131471,241556,408,51,2,7.95,12,0.36,Master's,Full-time,Single,No,No,Auto,No,0
LID00035560,53,125058,69265,342,38,4,8.07,60,0.45,High School,Part-time,Single,No,Yes,Home,No,0
LID00035561,34,72651,159304,799,80,1,16.7,60,0.64,Bachelor's,Full-time,Married,No,No,Education,No,0
LID00035562,66,61911,174330,770,28,2,10.79,12,0.32,High School,Full-time,Single,No,No,Auto,Yes,0
LID00035563,63,132783,81548,531,30,1,19.16,60,0.7,Bachelor's,Part-time,Single,Yes,No,Auto,No,0
LID00035564,32,141697,29417,750,7,1,7.67,36,0.63,High School,Unemployed,Single,No,No,Other,Yes,0
LID00035565,56,57689,203764,438,65,2,23.74,48,0.63,PhD,Self-employed,Single,Yes,No,Auto,No,1
LID00035566,21,80597,20870,340,33,2,6.45,24,0.24,Bachelor's,Part-time,Single,No,No,Business,No,0
LID00035567,34,89748,210614,645,29,2,10.07,36,0.21,High School,Unemployed,Married,Yes,Yes,Home,Yes,0
LID00035568,55,106535,191730,504,94,3,11.41,60,0.34,High School,Full-time,Married,No,No,Education,No,0
LID00035569,28,38769,42364,635,53,2,9.67,36,0.52,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
LID00035570,29,50775,87055,800,50,4,18.7,60,0.21,Master's,Self-employed,Married,No,No,Other,No,0
LID00035571,64,89294,137146,686,96,1,2.66,60,0.3,High School,Unemployed,Single,No,Yes,Business,No,0
LID00035572,49,118246,179797,809,65,2,17.79,48,0.89,Master's,Full-time,Single,Yes,Yes,Home,No,0
LID00035573,44,147079,156915,384,44,1,11.48,24,0.67,Bachelor's,Part-time,Single,No,Yes,Education,No,0
LID00035574,61,25713,97708,746,58,3,12.68,48,0.78,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID00035575,60,38804,193496,433,56,1,23.03,60,0.64,High School,Self-employed,Single,Yes,No,Other,No,1
LID00035576,44,77486,242738,762,49,3,3.33,36,0.25,Master's,Self-employed,Married,No,Yes,Auto,No,0
LID00035577,66,16636,158301,419,25,4,11.26,12,0.85,Master's,Part-time,Single,No,No,Education,No,1
LID00035578,57,72904,196672,522,85,2,17.12,12,0.89,High School,Unemployed,Married,No,No,Other,No,1
LID00035579,61,113665,223411,376,8,3,17.48,24,0.2,High School,Self-employed,Married,No,No,Other,No,0
LID00035580,46,63512,194888,658,58,2,18.69,48,0.14,Bachelor's,Full-time,Single,Yes,No,Home,No,0
LID00035581,26,51079,103992,328,115,3,4.79,12,0.12,Master's,Full-time,Divorced,Yes,Yes,Auto,No,0
LID00035582,60,98768,235694,841,115,1,12.73,36,0.74,Master's,Full-time,Single,No,Yes,Education,No,0
LID00035583,20,135122,156755,521,74,3,17.95,24,0.74,Bachelor's,Full-time,Married,Yes,No,Other,No,0
LID00035584,56,128398,31487,689,37,2,15.04,36,0.88,Bachelor's,Full-time,Married,Yes,No,Business,No,0
LID00035585,46,139138,34725,478,83,1,2.96,60,0.32,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
LID00035586,38,72205,54487,311,41,4,24.19,24,0.4,Bachelor's,Part-time,Married,No,No,Auto,Yes,0
LID00035587,52,136105,210547,639,47,2,14.55,48,0.3,Master's,Part-time,Single,No,No,Auto,Yes,0
LID00035588,65,57132,69321,827,74,3,16.48,60,0.21,Master's,Part-time,Single,No,Yes,Business,Yes,0
LID00035589,27,89419,141754,447,61,4,10.17,12,0.34,Bachelor's,Full-time,Married,Yes,Yes,Business,No,0
LID00035590,40,49685,91862,527,117,4,23.72,24,0.11,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
LID00035591,56,147999,228021,403,51,3,8.92,48,0.14,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
LID00035592,42,92983,206607,413,38,3,17.73,60,0.81,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
LID00035593,41,90639,203021,663,92,3,10.14,60,0.87,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
LID00035594,37,34525,97346,635,74,4,8.87,60,0.78,Bachelor's,Full-time,Divorced,Yes,No,Auto,No,0
LID00035595,32,137865,157693,793,105,4,19.77,36,0.74,Master's,Full-time,Single,Yes,No,Business,Yes,0
LID00035596,38,120372,191469,530,98,1,9.69,48,0.89,High School,Full-time,Single,Yes,No,Auto,No,0
LID00035597,59,143459,109708,514,38,1,4.59,48,0.41,PhD,Self-employed,Divorced,No,Yes,Business,No,0
LID00035598,29,34616,220373,418,13,3,8.55,60,0.89,High School,Part-time,Single,No,No,Auto,Yes,1
LID00035599,35,37370,171723,558,55,1,4.86,48,0.39,High School,Full-time,Divorced,No,No,Business,No,0
LID00035600,40,119297,32246,806,104,1,19.56,60,0.58,Master's,Part-time,Single,No,No,Other,No,0
LID00035601,58,92413,140554,645,55,4,9.5,12,0.78,PhD,Full-time,Married,No,Yes,Auto,No,0
LID00035602,46,101255,138919,452,102,2,13.16,12,0.34,Bachelor's,Self-employed,Married,No,No,Business,No,0
LID00035603,58,24927,85599,812,102,2,24.64,36,0.68,High School,Unemployed,Single,Yes,No,Auto,Yes,0
LID00035604,53,15670,169978,404,50,2,17.12,48,0.39,Bachelor's,Part-time,Single,No,No,Business,Yes,1
LID00035605,22,25051,58053,807,21,4,14.77,60,0.88,Bachelor's,Part-time,Single,No,No,Home,Yes,0
LID00035606,56,28305,31071,794,41,1,3.69,24,0.28,High School,Full-time,Single,Yes,No,Business,No,0
LID00035607,43,21357,99493,623,62,1,3.88,36,0.12,High School,Full-time,Married,No,Yes,Other,No,0
LID00035608,56,72459,209592,617,52,3,22.83,12,0.53,PhD,Full-time,Married,No,No,Business,No,0
LID00035609,28,147299,226784,349,100,1,7.0,60,0.23,High School,Full-time,Married,No,No,Education,No,0
LID00035610,59,64040,164153,500,5,1,8.89,12,0.36,Bachelor's,Full-time,Married,Yes,No,Business,No,0
LID00035611,28,129838,226649,663,81,4,24.1,48,0.85,Bachelor's,Self-employed,Single,No,No,Other,No,0
LID00035612,35,17293,217881,748,40,1,24.32,36,0.89,High School,Full-time,Married,No,Yes,Home,No,1
LID00035613,29,57041,125412,769,40,1,5.32,24,0.17,High School,Full-time,Single,No,No,Other,Yes,0
LID00035614,33,122002,160950,550,83,1,2.11,24,0.87,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
LID00035615,44,111496,182214,431,23,4,12.16,36,0.46,High School,Self-employed,Single,No,Yes,Auto,No,0
LID00035616,53,100687,53555,396,14,4,15.48,24,0.28,PhD,Full-time,Divorced,No,No,Other,No,0
LID00035617,34,73973,226076,677,12,4,16.11,48,0.19,Bachelor's,Full-time,Married,No,No,Business,No,0
LID00035618,66,53812,68407,654,78,2,22.53,36,0.17,Master's,Full-time,Single,No,No,Business,Yes,0
LID00035619,38,137253,67273,729,66,4,9.84,48,0.61,High School,Full-time,Married,Yes,Yes,Home,Yes,0
LID00035620,54,68293,132263,585,99,1,4.66,24,0.52,High School,Full-time,Single,No,Yes,Auto,Yes,0
LID00035621,48,27166,163045,307,96,3,17.38,60,0.42,High School,Unemployed,Single,Yes,Yes,Auto,No,1
LID00035622,62,31413,114740,789,30,3,10.55,12,0.62,High School,Unemployed,Single,Yes,No,Education,Yes,0
LID00035623,52,97640,60986,495,16,4,13.87,12,0.21,Master's,Part-time,Divorced,Yes,No,Other,No,0
LID00035624,44,62365,154044,502,41,1,17.69,12,0.39,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
LID00035625,40,127722,182774,729,18,4,20.74,24,0.65,High School,Unemployed,Married,No,No,Auto,No,0
LID00035626,49,58957,134912,395,40,4,3.67,36,0.78,High School,Part-time,Single,Yes,No,Education,No,0
LID00035627,34,51571,198179,814,55,1,13.77,12,0.5,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LID00035628,28,45498,150240,523,20,2,19.8,60,0.72,High School,Full-time,Married,Yes,Yes,Education,No,1
LID00035629,18,33436,39278,449,75,2,16.9,36,0.3,High School,Full-time,Single,No,Yes,Education,No,0
LID00035630,45,98036,223429,310,7,3,20.71,12,0.15,PhD,Full-time,Divorced,No,Yes,Education,No,0
LID00035631,35,49582,156068,640,54,4,16.07,12,0.32,Master's,Full-time,Divorced,No,No,Business,No,0
LID00035632,66,37508,139076,741,7,2,10.32,48,0.8,Master's,Full-time,Single,No,No,Business,No,0
LID00035633,58,140362,165891,444,14,4,10.33,48,0.63,Bachelor's,Full-time,Single,No,No,Business,Yes,0
LID00035634,37,121340,200975,570,32,1,20.7,24,0.62,High School,Part-time,Single,No,Yes,Business,No,0
LID00035635,24,54680,202293,831,101,2,12.84,24,0.53,Master's,Full-time,Married,No,No,Business,No,0
LID00035636,54,63353,167846,417,77,3,2.62,36,0.86,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,0
LID00035637,33,51260,234360,495,98,2,20.42,12,0.49,High School,Full-time,Single,No,No,Auto,Yes,0
LID00035638,56,112426,146633,610,103,2,5.57,12,0.2,High School,Full-time,Married,Yes,No,Business,Yes,0
LID00035639,62,45710,83141,634,92,1,16.5,48,0.34,Bachelor's,Full-time,Single,No,No,Home,No,0
LID00035640,62,85763,179865,537,2,4,20.58,36,0.65,High School,Self-employed,Divorced,No,No,Other,No,0
LID00035641,64,41894,102206,623,111,4,15.69,24,0.39,Bachelor's,Self-employed,Single,No,Yes,Business,No,0
LID00035642,40,77359,85468,544,4,1,10.89,60,0.63,High School,Full-time,Married,Yes,Yes,Home,Yes,0
LID00035643,49,98816,240940,822,14,4,7.12,48,0.11,Bachelor's,Self-employed,Single,No,No,Other,Yes,0
LID00035644,66,46431,9069,804,99,4,2.87,36,0.68,PhD,Full-time,Single,Yes,Yes,Business,Yes,0
LID00035645,34,63639,32221,834,30,4,8.67,48,0.84,Bachelor's,Part-time,Married,Yes,No,Business,No,0
LID00035646,36,30474,11301,780,70,2,3.49,12,0.15,High School,Full-time,Married,Yes,No,Auto,No,0
LID00035647,59,81635,196826,593,12,2,19.69,60,0.21,High School,Unemployed,Married,No,Yes,Education,No,0
LID00035648,51,142833,159388,770,102,2,2.27,12,0.25,High School,Full-time,Single,No,No,Education,No,0
LID00035649,31,76026,38101,438,2,1,8.0,24,0.68,High School,Unemployed,Single,No,Yes,Education,Yes,0
